info,img,link,classification
"
Governo SATANÁS proibiu a bandeira do Brasil e o povo cearense deu o troco.
",https://static.aosfatos.org/media/cke_uploads/2020/05/27/cards-horizontais-20-1.jpg,https://www.aosfatos.org/noticias/governador-do-ceara-nao-proibiu-o-uso-de-bandeiras-do-brasil-no-estado/,FALSO
"
Homem é enterrado vivo em Feira de Santana, na Bahia. Ele teve parada cardíaca e foi dado como morto por Covid-19. Sepultado imediatamente, sem velório. Acordou dentro do túmulo e começou a berrar, bater nas paredes. Os coveiros chamaram a polícia e vejam no que deu:
",https://static.aosfatos.org/media/cke_uploads/2020/05/27/homem-enterrado-vivo-feira-de-santana.jpg,https://www.aosfatos.org/noticias/video-nao-mostra-homem-enterrado-vivo-nem-tem-relacao-com-pandemia/,FALSO
"
Praia do FUTURO em Fortaleza, PM atirando no surfista porque o mesmo estava na praia... A que ponto nós chegamos!!!
",https://static.aosfatos.org/media/cke_uploads/2020/05/26/policia-atira-em-surfista.jpg,https://www.aosfatos.org/noticias/video-em-que-policial-atira-em-surfista-foi-gravado-na-costa-rica-nao-no-brasil/,FALSO
"
STF DECIDE: DINHEIRO PÚBLICO ROUBADO NÃO PODERÁ SER DEVOLVIDO SE DESCOBERTA FOR APÓS 5 ANOS.
",,https://www.aosfatos.org/noticias/stf-nao-decidiu-que-dinheiro-publico-roubado-nao-precisa-ser-ressarcido-apos-cinco-anos/,FALSO
"
""Se eu precisar de apoio eu peço a um desses porcarias aí para pegar uma bandeira e balançar aqui na frente do Palácio"" (Mito)
Deixem sua gargalhada: 🤣😂🤣😂💩
",,https://www.aosfatos.org/noticias/bolsonaro-nao-chamou-apoiadores-de-porcarias-em-reuniao-com-ministros/,FALSO
"
Embriagado e com habilitação vencida, o filho de Fátima Bernardes e William Bonner, atropela e mata cidadão. A Lei deveria ser para todos. Mas não é. A Globo e a Lei silenciaram nesse caso, né, William Bonner? Globo lixo! #issoaglobonaomostra
",,https://www.aosfatos.org/noticias/e-falso-que-filho-de-fatima-bernardes-e-william-bonner-tenha-atropelado-e-matado-uma-pessoa/,FALSO
"
A hidroxicloroquina é o tratamento mais eficaz contra o coronavírus atualmente disponível. A informação foi levantada por uma pesquisa internacional feita com mais de 6 mil médicos, de 30 países.
",,https://www.aosfatos.org/noticias/e-falso-que-pesquisa-indica-tratamento-com-hidroxicloroquina-como-o-mais-eficaz-contra-covid-19/,FALSO
"
Talvez olhando desse ângulo a histeria diminua.
",https://static.aosfatos.org/media/cke_uploads/2020/05/21/taxa-sobrevivencia-covid19.jpg,https://www.aosfatos.org/noticias/nao-existe-taxa-de-sobrevivencia-covid-19-citada-em-posts-nas-redes-sociais/,FALSO
"
Compartilhado no WhatsApp, áudio do Professor Frazão falando sobre o uso do chá de boldo como remédio natural no combate ao C-19. Segue a transcrição do áudio:
""A folha do boldo contém 20 à 22% de alcalóide tanino. E têm várias substâncias do grupo benzoquinolinicos que fazem parte da quina. Que os jesuítas antigamente usavam contra a malária. E davam quina. E que o governo proibiu na época dizendo que era um líquido do diabo. A quina, que vêm desse composto que tá liberado hidroxicloroquina. Então, chá de boldo minha filha. Chá de boldo. Aqui em casa tô dando chá de boldo uma vez por dia. Todo mundo. Meu pezinho tá pra acabar as folhas. É excelente para a recuperação de vírus. Tá bom. Repetindo pra ti e pra quem quiser ouvir."" (Professor Frazão)
",,https://www.aosfatos.org/noticias/substancias-presentes-no-boldo-e-na-quina-nao-tratam-covid-19/,FALSO
"
Prefeito Bruno Covas passa a maior vergonha de sua vida: profissionais de saúde deram as costas para ele em visita ao hospital!
",https://lh5.googleusercontent.com/4bDcl6JEK_TvDsAG52Mlg35tq6ATewmtqK5-HxghaBmH6iStEpmtEbPp3TZfrBvgzbqzyMvqn6zomFbuFA6oW3gVwh3dVRwe0WSLDNdTzbkGpjnRa9yoWdM1Yqbd0Zo8ZSGcjW5I,https://www.aosfatos.org/noticias/profissionais-de-saude-nao-viraram-costas-para-bruno-covas-video-foi-gravado-na-belgica/,FALSO
"
Em meio a tantas notícias ruins, informação do HCPM que a sala de isolamento do COVID está vazia! Entubado somente um!
",https://static.aosfatos.org/media/cke_uploads/2020/05/20/20-05-2020_hcpm-vazio-selo.jpg,https://www.aosfatos.org/noticias/e-falso-que-o-hospital-central-da-pm-no-rio-tem-apenas-um-paciente-com-covid-19/,FALSO
"
New York Times detona Rede Globo: ""Mídia Prostituta que acaba com o Brasil""
",,https://www.aosfatos.org/noticias/new-york-times-nao-publicou-artigo-dizendo-que-tv-globo-acaba-com-o-brasil/,FALSO
"
Para cada óbito no hospital pela Covid-19 o estado recebe R$ 16.450,00. Entenderam porque os números só crescem!
A cada atestado de óbito de coronavírus, o hospital recebe do governo federal R$ 12.000. Tá explicado!
",,https://www.aosfatos.org/noticias/e-falso-que-estados-recebem-verba-federal-cada-obito-registrado-por-covid-19/,FALSO
"
Com a palavra o Juiz Federal Marcelo Bretas da Lava Jato Rio de Janeiro.
",https://static.aosfatos.org/media/cke_uploads/2020/05/18/card_bretas_postfake.jpg,https://www.aosfatos.org/noticias/e-falso-post-em-que-o-juiz-marcelo-bretas-defende-uso-de-hidroxicloroquina/,FALSO
"
Se os HOSPITAIS MILITARES começarem a atender pacientes de COVID, a Pandemia acaba. Por isso que o STF barrou. Sabem quem fez os pedidos para barrar: PT, PSOL, PC DO B, DEM, PSDB.
",,https://www.aosfatos.org/noticias/e-falso-que-partidos-pediram-e-stf-barrou-hospitais-militares-para-pacientes-com-covid-19/,FALSO
"
ITALIA FOI A CURA PARA O CORONAVIRUS. Os médicos italianos desobedecem à lei mundial da saúde da OMS, para não realizar autópsias em pessoas que morreram de coronavírus, descobrindo que NÃO é um VÍRUS, mas sim uma BACTÉRIA, que causa a morte. Isso causa a formação de coágulos sanguíneos e causa a morte do paciente.
A Itália derrota o chamado Covid-19, que nada mais é do que ""Coagulação intravascular disseminada"" (trombose). E a maneira de combatê-lo, ou seja, sua cura, é com os ""antibióticos, anti-inflamatórios e anticoagulantes"". ASPIRINA, indicando que esta doença foi mal tratada. Esta notícia sensacional para o mundo, foi produzida por médicos italianos, realizando autópsias em cadáveres produzidos pelo Covid-19.
",,https://www.aosfatos.org/noticias/covid-19-nao-e-causada-por-bacteria-nem-pode-ser-curada-com-aspirina/,FALSO
"
Com lockdown e sem lockdown… tirem suas conclusões.

",,https://www.aosfatos.org/noticias/comparacao-entre-minas-e-ceara-engana-ao-omitir-nivel-de-testagem-de-covid-19-nos-estados/,DISTORCIDO
"
Avanço: Hospital no Piauí cura pessoas da covid-19 e esvazia UTIs com uso de cloroquina
",,https://www.aosfatos.org/noticias/nao-e-possivel-afirmar-que-pacientes-foram-curados-por-cloroquina-ou-corticoides-no-piaui/,DISTORCIDO
"
MANDETTA TINHA PROTOCOLO DA M0RT3.
Como talvez o ataque viral não seria suficiente para justificar a paralisação da economia por tanto tempo, deu contribuições vigorosas para aumentar o número de óbitos, orientando a imensa rede de médicos do SUS a aplicar, sem dó nem piedade, o que hoje é chamado de Protocolo da Morte – prescrição de Tamiflu e Dipirona no início da infecção, roubando assim 50% das possibilidades de sobrevivência das pessoas infectadas…
",,https://www.aosfatos.org/noticias/e-falso-que-mandetta-editou-protocolo-da-morte-que-indica-tamiflu-para-covid-19/,FALSO
"
Governo gastando bilhões em combate ao coronavírus, e um irmãozinho de algum lugar sem faculdade em ciência ou medicina descobre que chá de boldo combate os sintomas de Covid em três horas, realmente Deus usa as coisas loucas desse mundo pra confundir as sábias!
",,https://www.aosfatos.org/noticias/cha-de-boldo-nao-combate-sintomas-nem-cura-covid-19/,FALSO
"
Para quem se espanta com as matérias fúnebres e alarmistas do Jornal Nacional, dizendo que não tem mais onde enterrar os corpos, pergunto: onde enterraram em 2018 e 2019?
",https://static.aosfatos.org/media/cke_uploads/2020/05/13/registro-obitos-covid19.jpg,https://www.aosfatos.org/noticias/numero-de-registros-de-obitos-no-brasil-em-abril-nao-foi-menor-que-em-2019-e-2018/,DISTORCIDO
"
Governador de NY mostra pesquisa que comprova a ineficácia do isolamento
",,https://www.aosfatos.org/noticias/governador-de-ny-nao-mostrou-que-isolamento-e-ineficaz-contra-covid-19/,FALSO
"
MÁSCARA - O uso prolongado da máscara produz hipóxia. Respirar repetidamente o ar expirado se transforma em dióxido de carbono, e é por isso que nos sentimos tontos.
",,https://www.aosfatos.org/noticias/nao-e-verdade-que-uso-prolongado-de-mascara-de-protecao-causa-hipoxia/,FALSO
"
Lula: ‘Sou totalmente contra prender menor que mata pessoas. Devemos colocá-lo na escola para reeducá-lo. Quem morreu, morreu, não volta mais. Agora deixar preso um moleque só porque ele matou sou contra.’
",,https://www.aosfatos.org/noticias/e-falso-que-lula-minimizou-assassinatos-cometidos-por-menores-em-declaracao-de-2015/,FALSO
"
Tragédia em Lampedusa: naufrágio deixou 130 mortos em 2013 e a Globo mostrou as imagens agora como sendo mortes pelo Covid-19
",https://lh6.googleusercontent.com/pN8qSqYxd8nZRgCL4r5_rfwYIU2Kf_tWeK0Kf3Y3HgB3ZxuZelYITt76ZnmXxxo1kRY4gKn03QpYrS7mM8hgBqi2rTsM5yH-RJUsNhuWKSl1aSd_8aR-0LkTiiP-Syxnrc871D25,https://www.aosfatos.org/noticias/e-falso-que-globo-exibiu-foto-de-caixoes-tirada-em-2013-como-se-fossem-de-vitimas-da-covid-19/,FALSO
"
Dias Toffoli: ‘Quem não registrar grupos de WhatsApp em Cartório será condenado por fakenews’
",,https://www.aosfatos.org/noticias/toffoli-nao-disse-que-grupos-de-whatsapp-devem-ser-registrados-em-cartorio/,FALSO
"
Bolsonaro teve 57 milhões de votos, mas o BOZO teve 170 milhões de inscritos para receber os 600 reais. Não é fofa a resistência?
",,https://www.aosfatos.org/noticias/e-falso-que-170-milhoes-de-pessoas-se-inscreveram-para-o-auxilio-emergencial/,FALSO
"
Urgente
Ministro da Saúde tem dom de cura. Depois de visitar Manaus o número de mortos caiu de 150 para 2
",,https://www.aosfatos.org/noticias/e-falso-que-numero-de-mortes-por-covid-19-caiu-em-manaus-apos-visita-do-ministro-da-saude/,FALSO
"
O Jurista Ayres Brito disse tudo em poucas linhas!
Muitos estão abandonando o Pres JB.
O Capitão que abriu mão do seu conforto e quase de sua vida pelo Brasil, pelo povo brasileiro!
",,https://www.aosfatos.org/noticias/ex-ministro-do-stf-ayres-britto-nao-e-autor-de-carta-com-criticas-moro/,FALSO
"
Enterro por COVID-19, pedras, em Minas Gerais, está batendo recorde.
",,https://www.aosfatos.org/noticias/e-falso-que-caixoes-foram-enterrados-com-pedras-e-madeira-em-belo-horizonte/,FALSO
"
Só foi Bolsonaro mandar o ministro da saúde para Manaus visitar os hospitais, que em dois dias houve redução de 1.000% de mortes no estado. Por que será?
",,https://www.aosfatos.org/noticias/numero-de-mortes-por-covid-19-no-amazonas-nao-caiu-apos-visita-de-teich/,FALSO
"
Alerta. DETRAN e Polícia Militar estão orientando a multa a partir de amanhã. Quem estiver dirigindo sem máscara e quem estiver dentro do carro a multa custa R$ 128. Todos devem usar máscara dentro do carro! Multa vem como dirigir sem uso de itens de segurança 3 pontos na carteira. Isso serve para motos também. Quem puder compartilhar para ajudar, temos muitos que não sabem.
",,https://www.aosfatos.org/noticias/e-falso-que-quem-dirigir-sem-mascara-de-protecao-pode-receber-multa-de-transito/,FALSO
"
Os registros de óbitos em cartórios DESMENTEM e revelam quão descaradamente absurda e falsa é a campanha envolvendo essa suposta epidemia causada pelo vírus Covid-19. Vejam: Em 2019, entre 1º/Janeiro e 21/Abril, morreram mais de 4.600 pessoas por doenças natureza respiratória (gripes, resfriados, pneumonias e demais viroses similares). Em 2020 (com o COVID-19), no mesmo período morreram cerca de 4.200 por doenças da mesma natureza. CONSTATAÇÃO: Em 2020 NÃO HOUVE NENHUMA EPIDEMIA. PELO CONTRÁRIO, HOUVE UMA REDUÇÃO DE 9,5% de mortes doenças respiratórias.
",,https://www.aosfatos.org/noticias/e-falso-que-dados-de-cartorios-indicam-que-estados-supernotificam-mortes-por-covid-19/,FALSO
"
Eu tomei ivermectina a grosso modo (...) o medicamento mata o vírus.
",https://static.aosfatos.org/media/cke_uploads/2020/04/30/ivermectina-cura-o-virus.jpg,https://www.aosfatos.org/noticias/nao-e-verdade-que-o-remedio-ivermectina-cure-covid-19/,FALSO
"
Denuncia gravíssima. No amazônia. Caixões vazios. Só pra causar pânico na população com número alto de óbito por covid-19.
",,https://www.aosfatos.org/noticias/foto-que-mostra-caixao-vazio-desenterrado-e-de-2017-e-foi-tirada-em-sao-paulo-nao-no-amazonas/,FALSO
"
GOVERNADOR Rui Costa PEDE PARA A prefeita de Porto Seguro INVENTAR 200 DOENTES PARA RECEBER VERBA DE BOLSONARO.
",https://static.aosfatos.org/media/cke_uploads/2020/04/29/rui-costa-video-prefeira-porto-seguro.jpg,https://www.aosfatos.org/noticias/e-falso-que-rui-costa-pediu-para-prefeita-de-porto-seguro-inventar-200-casos-de-covid-19/,FALSO
"
O professor japonês de fisiologia ou medicina, professor Tasuku Honjo, causou uma sensação hoje na mídia dizendo que o vírus corona não é natural. se for natural, não terá afetado o mundo inteiro assim. Porque, dependendo da natureza, a temperatura é diferente em diferentes países. se fosse natural, só teria afetado países com a mesma temperatura que a China (...).
",,https://www.aosfatos.org/noticias/nobel-de-medicina-tasuku-honjo-nao-disse-que-novo-coronavirus-foi-criado-pela-china/,FALSO
"
Pesquisa: Em pesquisa relâmpago da CNN para a presidência da República em 2022 Moro perder para Bolsonaro o ex-ministro só teve 14% contra 86% do presidente foram entrevistados quase 3 mil pessoas em todo Brasil.
",https://lh4.googleusercontent.com/F_VVoconJjapdruRnXhOAQHLva9E7iWdPnLLJ-dhDk6eSP8DVNqADhN1hKEJ0xnxGVhRZx-YfR47Ilz94XKiR2Y8oW5GAWc1AowMovGtY25U0l-DS3fqfAbFLbEuMh02_UvaBVMD,https://www.aosfatos.org/noticias/cnn-nao-fez-pesquisa-eleitoral-sobre-disputa-entre-moro-e-bolsonaro-presidencia/,FALSO
"
OMS alerta sobre máscaras infectadas que chegam ao Brasil
",https://static.aosfatos.org/media/cke_uploads/2020/04/27/cards-horizontais_novo-1.jpg,https://www.aosfatos.org/noticias/e-falso-que-oms-alertou-que-india-e-china-exportam-mascaras-com-coronavirus/,FALSO
"
Apagou o Twitter mas o print é eterno. O cara saiu defendendo o PT e o Rodrigo Maia o Botafogo da lista da Odebrecht.
",https://lh3.googleusercontent.com/eMZLZNELDNlzu9-VrsFpQenCL3JnSbIE_9LNowayxPzvdk8BSFGz1J_0Z670IV9EGmFWiBf-I0Mnkx3YeVPpz5zi7JBz4gQRbBVEK4iiAN10D7PI7VfVSNp04QcxMFvZTIW5fYGC,https://www.aosfatos.org/noticias/e-falso-tweet-em-que-sergio-moro-elogia-rodrigo-maia/,FALSO
"
Não é fake é verídico. FOTO de hoje cedo na casa de maia capeta… com essa judas ai… TRISTEZA um homem se submeter a isso para ter PODER… Deus não deixa ninguém enganado. Aguarde cairão um por um…
",https://static.aosfatos.org/media/cke_uploads/2020/04/27/fotos-moro-e-maia.jpg,https://www.aosfatos.org/noticias/fotos-de-sergio-moro-com-rodrigo-maia-sao-de-marco-de-2019-nao-atuais/,FALSO
"
Nelson Teich está auditando todos os números divulgados pelos Estados sobre o Covid-19. Resultado: 1-Números de SP começaram a cair como mágica. 2-A Globo parou de divulgar os números de óbitos. 3-Estados e Prefeituras avisaram que vão reabrir suas economias
",,https://www.aosfatos.org/noticias/e-falso-que-obitos-por-covid-19-em-sp-cairam-apos-auditoria-do-ministerio-da-saude/,FALSO
"
URGENTE!!! Máscaras contaminadas serão distribuídas com intenção do plano do Comunismo!!! Brasil por favor não use máscaras distribuídas pelas prefeituras. Compre ou faça a sua!!! Houve denúncias de máscaras compradas por Mandetta na China e essas máscaras estão contaminadas. SOS.
",,https://www.aosfatos.org/noticias/e-falso-que-mascaras-importadas-da-china-estao-infectadas-com-o-novo-coronavirus/,FALSO
"
Policiais federais, civis e militares invadiram o congresso nacional hoje e a mídia ficou caladinha.
",https://static.aosfatos.org/media/cke_uploads/2020/04/23/policiais-invadem-congresso.jpg,https://www.aosfatos.org/noticias/video-de-policiais-invadindo-o-congresso-nacional-e-de-2017/,FALSO
"
16/04/2020. MINISTRO determina bloqueio de redes sociais e WhatsApp de críticos do STF ... com “conteúdo de ódio e de subversão da ordem” direcionadas ao STF.
",,https://www.aosfatos.org/noticias/decisao-de-alexandre-de-moraes-de-bloquear-redes-sociais-de-investigados-e-de-2019-nao-atual/,DISTORCIDO
"
EXCLUSIVO! Donald Trump em entrevista fala sobre tentativa de golpe em Jair Bolsonaro e diz que caso isso acontecer, enviará tropas do Exército Americano para o Brasil!
",,https://www.aosfatos.org/noticias/trump-nao-disse-em-entrevista-que-mandara-tropas-ao-brasil-se-bolsonaro-sofrer-golpe/,FALSO
"
Vaza áudio do general Braga Netto, pronto para intervenção militar no Brasil.
",,https://www.aosfatos.org/noticias/nao-e-de-braga-netto-voz-que-aparece-em-audio-defendendo-intervencao-militar/,FALSO
"
Militares da reserva formam pelotões e correm em praia onde Witzel falou que iria prender quem fosse lá... Apareceu ninguém pra prender, engraçado, né?
",https://static.aosfatos.org/media/cke_uploads/2020/04/20/cards-horizontais_novo.jpg,https://www.aosfatos.org/noticias/video-de-militares-correndo-na-praia-e-antigo-e-nao-tem-relacao-com-isolamento-social/,FALSO
"
Governador Doria em festa aqui em Araçatuba! Assim é fácil mandar o povo ficar em casa e vc em festa.
",https://static.aosfatos.org/media/cke_uploads/2020/04/20/foto-doria-aracatuba-1.jpg,https://www.aosfatos.org/noticias/foto-e-video-de-doria-em-aracatuba-sao-anteriores-pandemia-de-covid-19/,FALSO
"
Bolsonaro diz que quem pediu o auxílio de R$ 600 não gosta de trabalhar.
",,https://www.aosfatos.org/noticias/e-falso-que-bolsonaro-disse-que-beneficiario-do-auxilio-emergencial-nao-gosta-de-trabalhar/,FALSO
"
Boas notícias: Informações para todos, o COVID-19 é imune a organismos com um PH maior que 5,5.
VIROLOGY Center, Moscou, Rússia. Precisamos consumir mais alimentos alcalinos que nos ajudem a aumentar o nível de PH, para combater o vírus. Alguns dos quais são:
✓Limão .............. 9,9 PH ✓Abacate ....... 15,6 PH ✓Alho ................. 13,2PH ✓Manga ............. 8,7 PH ✓Tangerina ....... 8,0 PH ✓Abacaxi ............12,7PH ✓Laranja ........... 9.2 PH
",,https://www.aosfatos.org/noticias/alimentos-alcalinos-nao-ajudam-prevenir-ou-tratar-covid-19/,FALSO
"
Vejam o movimento real de aviões no mundo neste preciso momento. Por toda parte, MOVIMENTO NORMAL. SÓ O BRASIL E A ÁFRICA BLOQUEADOS. Alguém ainda tem dúvida de que estão nos fazendo de trouxas?
",https://static.aosfatos.org/media/cke_uploads/2020/04/14/trafego-aereo-coronavirus.jpg,https://www.aosfatos.org/noticias/e-falso-que-pandemia-de-covid-19-so-reduziu-trafego-aereo-no-brasil-e-no-continente-africano/,FALSO
"
Governadores de São Paulo, Bahia e Rio autorizaram a polícia atirar em quem estiver nas ruas, nas praças e nas praias.
",https://static.aosfatos.org/media/cke_uploads/2020/04/14/pm-dispersa-banhistas-itapema.jpg,https://www.aosfatos.org/noticias/video-que-mostra-acao-da-pm-em-praia-e-antigo-e-sem-relacao-com-isolamento-social/,FALSO
